Latitude,Longitude,Elevation,Battery state of charge,Outside temp,Driving Behavior,,
51.42695,12.19592,120,42.03,24,5,,
51.42744,12.19551,120,41.94,24,5,,
51.42764,12.19539,120,41.85,24,5,,
51.42779,12.19536,120,41.76,24,5,,
51.42795,12.19542,121,41.67,24,5,,
51.42805,12.19551,122,41.58,24,5,,
51.42814,12.19564,123,41.49,24,5,,
51.4282,12.19579,123,41.4,24,5,,
51.42823,12.196,124,41.31,24,5,,
51.42824,12.19618,125,41.22,24,5,,
51.42818,12.19681,125,41.13,24,5,,
51.42767,12.19993,123,41.04,24,5,,
51.42762,12.20032,122,40.95,24,5,,
51.42748,12.20118,121,40.86,24,5,,
51.42742,12.20163,121,40.77,24,5,,
51.42738,12.20215,121,40.68,24,5,,
51.42733,12.20246,122,40.59,24,5,,
51.42734,12.20277,122,40.5,24,5,,
51.42643,12.20795,121,40.41,24,5,,
51.42547,12.21382,123,40.32,24,5,,
51.42469,12.21881,125,40.23,24,5,,
51.4167,12.2784,136,40.14,24,5,,
51.41621,12.28245,132,40.05,24,5,,
51.41598,12.28484,132,39.96,24,5,,
51.41581,12.28713,132,39.87,24,5,,
51.41565,12.29023,132,39.78,24,5,,
51.41558,12.292,131,39.69,24,5,,
51.41537,12.29896,129,39.6,24,5,,
51.41423,12.33663,123,39.51,24,5,,
51.41418,12.3381,122,39.42,24,5,,
51.41408,12.34015,122,39.33,24,5,,
51.41396,12.34193,123,39.24,24,5,,
51.41387,12.34289,124,39.15,24,5,,
51.41372,12.34433,125,39.06,24,5,,
51.41348,12.34619,127,38.97,24,5,,
51.41322,12.34794,126,38.88,24,5,,
51.41261,12.35144,127,38.79,24,5,,
51.40787,12.37805,129,38.7,24,5,,
51.4073,12.38119,131,38.61,24,5,,
51.40715,12.38158,130,38.52,24,5,,
51.40691,12.38256,128,38.43,24,5,,
51.40642,12.38521,130,38.34,24,5,,
51.40622,12.38572,133,38.25,24,5,,
51.40611,12.38589,133,38.16,24,5,,
51.40584,12.38612,133,38.07,24,5,,
51.40564,12.38619,132,37.98,24,5,,
51.40536,12.38622,130,37.89,24,5,,
51.40517,12.3863,128,37.8,24,5,,
51.40503,12.38647,127,37.71,24,5,,
51.40479,12.38698,126,37.62,24,5,,
51.4046,12.38725,126,37.53,24,5,,
51.40445,12.38737,126,37.44,24,5,,
51.40426,12.38747,125,37.35,24,5,,
51.40407,12.3875,125,37.26,24,5,,
51.40368,12.38748,125,37.17,24,5,,
51.40333,12.38752,125,37.08,24,5,,
51.40304,12.38763,125,36.99,24,5,,
51.4028,12.38766,126,36.9,24,5,,
51.40246,12.38775,127,36.81,24,5,,
51.40161,12.38808,126,36.72,24,5,,
51.39632,12.39027,124,36.63,24,5,,
51.39604,12.39045,124,36.54,24,5,,
51.39484,12.39094,124,36.45,24,5,,
51.3944,12.39118,121,36.36,24,5,,
51.39386,12.39156,122,36.27,24,5,,
51.39296,12.39233,123,36.18,24,5,,
51.39267,12.39256,122,36.09,24,5,,
51.39232,12.39276,121,36,24,5,,
51.39197,12.39289,122,35.91,24,5,,
51.39164,12.39297,123,35.82,24,5,,
51.39134,12.39298,124,35.73,24,5,,
51.39088,12.39291,124,35.64,24,5,,
51.39056,12.3928,125,35.55,24,5,,
51.39027,12.39262,125,35.46,24,5,,
51.38994,12.39238,125,35.37,24,5,,
51.38922,12.39176,123,35.28,24,5,,
51.38895,12.39148,123,35.19,24,5,,
51.38824,12.39055,124,35.1,24,5,,
51.38794,12.39019,125,35.01,24,5,,
51.38763,12.3899,124,34.92,24,5,,
51.38744,12.38975,124,34.83,24,5,,
51.38701,12.38951,124,34.74,24,5,,
51.38374,12.38811,125,34.65,24,5,,
51.38327,12.38798,122,34.56,24,5,,
51.38288,12.38793,123,34.47,24,5,,
51.38242,12.38796,126,34.38,24,5,,
51.38212,12.38803,126,34.29,24,5,,
51.38175,12.38818,124,34.2,24,5,,
51.38133,12.38844,125,34.11,24,5,,
51.38035,12.38917,123,34.02,24,5,,
51.3799,12.38944,119,33.93,24,5,,
51.3784,12.39009,120,33.84,24,5,,
51.3769,12.39071,125,33.75,24,5,,
51.37645,12.39092,123,33.66,24,5,,
51.37484,12.39161,121,33.57,24,5,,
51.37421,12.39191,123,33.48,24,5,,
51.37301,12.39254,123,33.39,24,5,,
51.37245,12.39284,121,33.3,24,5,,
51.37203,12.39312,121,33.21,24,5,,
51.37191,12.39323,121,33.12,24,5,,
51.37179,12.3934,121,33.03,24,5,,
51.37167,12.39361,121,32.94,24,5,,
51.37151,12.39401,122,32.85,24,5,,
51.3711,12.39585,118,32.76,24,5,,
51.37103,12.39613,118,32.67,24,5,,
51.37096,12.39633,118,32.58,24,5,,
51.3708,12.39666,117,32.49,24,5,,
51.37063,12.39687,118,32.4,24,5,,
51.37041,12.39704,118,32.31,24,5,,
51.37019,12.39714,118,32.22,24,5,,
51.36926,12.39726,118,32.13,24,5,,
51.36878,12.39737,116,32.04,24,5,,
51.36589,12.39835,116,31.95,24,5,,
51.36543,12.39856,116,31.86,24,5,,
51.36491,12.39885,118,31.77,24,5,,
51.36399,12.39918,118,31.68,24,5,,
51.36347,12.39934,117,31.59,24,5,,
51.36283,12.39939,116,31.5,24,5,,
51.3623,12.39946,116,31.41,24,5,,
51.36211,12.39957,117,31.32,24,5,,
51.36195,12.39972,117,31.23,24,5,,
51.3618,12.39981,116,31.14,24,5,,
51.36172,12.39984,115,31.05,24,5,,
51.36161,12.39985,115,30.96,24,5,,
51.36142,12.3998,113,30.87,24,5,,
51.35993,12.39871,110,30.78,24,5,,
51.35967,12.39855,110,30.69,24,5,,
51.3595,12.39847,110,30.6,24,5,,
51.35881,12.39828,108,30.51,24,5,,
51.35843,12.39814,109,30.42,24,5,,
51.35805,12.39794,109,30.33,24,5,,
51.3578,12.39776,109,30.24,24,5,,
51.35717,12.39715,108,30.15,24,5,,
51.35658,12.39653,110,30.06,24,5,,
51.35577,12.39556,112,29.97,24,5,,
51.35425,12.39391,109,29.88,24,5,,
51.3541,12.39378,110,29.79,24,5,,
51.35386,12.39363,110,29.7,24,5,,
51.3535,12.39336,109,29.61,24,5,,
51.35213,12.3918,110,29.52,24,5,,
51.35202,12.39172,110,29.43,24,5,,
51.35181,12.3917,111,29.34,24,5,,
51.35172,12.39174,111,29.25,24,5,,
51.35157,12.39194,111,29.16,24,5,,
51.3515,12.39214,111,29.07,24,5,,
51.35147,12.39247,112,28.98,24,5,,
51.35126,12.39361,111,28.89,24,5,,
51.3512,12.39378,111,28.8,24,5,,
51.35115,12.39385,111,28.71,24,5,,
51.35109,12.39389,112,28.62,24,5,,
51.351,12.3939,112,28.53,24,5,,
51.35013,12.39379,114,28.44,24,5,,
51.34939,12.39372,111,28.35,24,5,,
51.34924,12.39364,111,28.26,24,5,,
51.34907,12.39349,112,28.17,24,5,,
51.34885,12.39319,111,28.08,24,5,,
51.34776,12.39156,112,27.99,24,5,,
51.34766,12.39147,111,27.9,24,5,,
51.34749,12.39139,111,27.81,24,5,,
51.34741,12.39138,110,27.72,24,5,,
51.34741,12.39123,110,27.63,24,5,,
51.34739,12.3911,110,27.54,24,5,,
51.34734,12.391,110,27.45,24,5,,
51.34671,12.39006,110,27.36,24,5,,
51.34662,12.38999,110,27.27,24,5,,
51.34655,12.38999,110,27.18,24,5,,
51.34654,12.38896,111,27.09,24,5,,
51.34652,12.38875,111,27,24,5,,
51.34642,12.38841,111,26.91,24,5,,
51.34635,12.38827,111,26.82,24,5,,
51.34611,12.38792,113,26.73,24,5,,
51.34563,12.38658,114,26.64,24,5,,
51.34544,12.38618,113,26.55,24,5,,
51.34519,12.38583,112,26.46,24,5,,
51.34469,12.38532,112,26.37,24,5,,
51.34452,12.38513,112,26.28,24,5,,
51.34438,12.38492,111,26.19,24,5,,
51.34419,12.38452,110,26.1,24,5,,
51.34392,12.38375,111,26.01,24,5,,
51.34358,12.38306,114,25.92,24,5,,
51.34351,12.38279,114,25.83,24,5,,
51.34347,12.38242,113,25.74,24,5,,
51.34348,12.38223,113,25.65,24,5,,
51.34355,12.38183,113,25.56,24,5,,
51.34408,12.38052,111,25.47,24,5,,
